neg,neu,pos,compound
0.0,0.905,0.095,0.5719
0.0,1.0,0.0,0.0
0.191,0.809,0.0,-0.5106
0.0,0.953,0.047,0.5267
0.035,0.907,0.058,0.3804
0.063,0.9,0.037,-0.2846
0.046,0.954,0.0,-0.0772
0.172,0.607,0.222,0.34
0.2,0.632,0.168,-0.4404
0.14,0.769,0.09,-0.2732
0.04,0.909,0.051,0.1027
0.093,0.84,0.066,-0.2263
0.0,0.906,0.094,0.3612
0.0,0.947,0.053,0.3612
0.0,0.902,0.098,0.7845
0.154,0.716,0.13,0.0258
0.15,0.85,0.0,-0.7351
0.048,0.775,0.177,0.8591
0.0,1.0,0.0,0.0
0.206,0.757,0.037,-0.8122
0.041,0.919,0.04,-0.017
0.075,0.629,0.296,0.8176
0.0,1.0,0.0,0.0
0.0,0.911,0.089,0.4767
0.0,0.918,0.082,0.1531
0.0,1.0,0.0,0.0
0.065,0.804,0.131,0.5994
0.044,0.895,0.061,0.0129
0.063,0.842,0.095,0.5859
0.0,0.918,0.082,0.1531
0.12,0.779,0.1,-0.2805
0.114,0.886,0.0,-0.4019
0.163,0.807,0.029,-0.8875
0.359,0.641,0.0,-0.6808
0.0,0.842,0.158,0.5106
0.174,0.689,0.138,-0.2732
0.0,1.0,0.0,0.0
0.061,0.939,0.0,-0.296
0.055,0.875,0.07,0.1091
0.13,0.781,0.088,-0.0618
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.829,0.171,0.7506
0.096,0.766,0.138,0.9108
0.059,0.847,0.095,0.4215
0.156,0.844,0.0,-0.34
0.044,0.924,0.032,-0.1531
0.225,0.482,0.293,0.4818
0.045,0.883,0.072,0.5014
0.17,0.789,0.041,-0.6249
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.077,0.774,0.149,0.3612
0.137,0.832,0.031,-0.6715
0.0,0.955,0.045,0.1531
0.0,0.859,0.141,0.8834
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.23,0.615,0.155,-0.818
0.215,0.537,0.248,-0.128
0.126,0.816,0.058,-0.4404
0.021,0.911,0.067,0.4378
0.0,0.942,0.058,0.2732
0.029,0.826,0.146,0.7777
0.0,0.914,0.086,0.5803
0.0,0.884,0.116,0.7509
0.0,0.929,0.071,0.1531
0.036,0.81,0.154,0.7425
0.091,0.765,0.144,0.2023
0.208,0.792,0.0,-0.2732
0.14,0.7,0.16,0.1531
0.103,0.798,0.099,-0.0754
0.251,0.485,0.264,0.1372
0.186,0.698,0.116,-0.5245
0.0,0.843,0.157,0.7579
0.0,0.58,0.42,0.4404
0.149,0.713,0.138,0.0615
0.209,0.791,0.0,-0.4404
0.111,0.795,0.093,-0.5052
0.116,0.809,0.075,-0.3465
0.0,0.928,0.072,0.4404
0.0,0.88,0.12,0.3818
0.147,0.795,0.058,-0.855
0.0,1.0,0.0,0.0
0.024,0.861,0.115,0.9226
0.0,0.884,0.116,0.7024
0.0,0.767,0.233,0.6322
0.27,0.649,0.082,-0.7693
0.0,0.939,0.061,0.4215
0.051,0.918,0.031,-0.1979
0.0,0.92,0.08,0.4939
0.086,0.77,0.144,0.5499
0.137,0.594,0.269,0.7783
0.218,0.721,0.061,-0.7906
0.056,0.789,0.155,0.5423
0.0,0.959,0.041,0.4215
0.06,0.766,0.174,0.6249
0.203,0.797,0.0,-0.6569
0.0,0.866,0.134,0.5023
0.036,0.92,0.044,0.2023
0.039,0.757,0.204,0.8402
0.0,0.842,0.158,0.7003
0.041,0.876,0.082,0.1531
0.0,0.924,0.076,0.2023
0.291,0.709,0.0,-0.4019
0.0,0.825,0.175,0.5456
0.077,0.862,0.061,-0.1431
0.099,0.901,0.0,-0.296
0.182,0.668,0.15,-0.0583
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.842,0.158,0.8399
0.14,0.793,0.068,-0.7796
0.049,0.861,0.09,0.5423
0.015,0.921,0.064,0.7615
0.038,0.861,0.1,0.5574
0.153,0.795,0.051,-0.5574
0.098,0.786,0.115,0.1796
0.204,0.629,0.167,-0.1779
0.0,0.937,0.063,0.3182
0.094,0.81,0.096,0.0516
0.051,0.927,0.021,-0.2846
0.091,0.909,0.0,-0.5267
0.056,0.926,0.018,-0.5859
0.0,1.0,0.0,0.0
0.114,0.8,0.086,-0.2846
0.186,0.591,0.224,-0.0516
0.074,0.842,0.084,0.0516
0.074,0.899,0.027,-0.552
0.066,0.818,0.116,0.6808
0.0,1.0,0.0,0.0
0.0,0.902,0.098,0.3818
0.0,1.0,0.0,0.0
0.083,0.794,0.123,0.6361
0.041,0.832,0.127,0.8338
0.035,0.777,0.187,0.9505
0.0,0.951,0.049,0.0772
0.048,0.843,0.109,0.466
0.054,0.913,0.033,-0.25
0.0,0.93,0.07,0.3612
0.141,0.683,0.176,0.3797
0.127,0.682,0.191,0.1685
0.052,0.696,0.252,0.7437
0.256,0.744,0.0,-0.7626
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.06,0.835,0.104,0.2631
0.147,0.793,0.061,-0.7845
0.095,0.759,0.146,0.7311
0.077,0.835,0.088,-0.128
0.046,0.906,0.048,0.0212
0.078,0.756,0.165,0.4753
0.283,0.717,0.0,-0.8271
0.134,0.866,0.0,-0.6597
0.211,0.68,0.109,-0.3612
0.0,0.783,0.217,0.6124
0.0,0.917,0.083,0.2244
0.029,0.749,0.222,0.8295
0.031,0.969,0.0,-0.1139
0.111,0.803,0.086,-0.1708
0.0,0.879,0.121,0.4019
0.13,0.87,0.0,-0.5994
0.0,0.841,0.159,0.7184
0.16,0.764,0.076,-0.3182
0.132,0.868,0.0,-0.5849
0.158,0.782,0.06,-0.7003
0.0,0.921,0.079,0.5994
0.23,0.694,0.076,-0.966
0.132,0.7,0.168,0.101
0.0,0.906,0.094,0.296
0.095,0.873,0.032,-0.6486
0.233,0.742,0.025,-0.8743
0.0,1.0,0.0,0.0
0.0,0.951,0.049,0.1531
0.22,0.78,0.0,-0.6204
0.106,0.814,0.08,-0.4588
0.0,0.783,0.217,0.7351
0.259,0.741,0.0,-0.2732
0.057,0.874,0.069,0.5912
0.08,0.797,0.124,-0.1027
0.0,0.648,0.352,0.4215
0.0,1.0,0.0,0.0
0.0,0.935,0.065,0.5661
0.392,0.608,0.0,-0.7003
0.064,0.878,0.058,-0.0772
0.0,0.686,0.314,0.9075
0.078,0.859,0.064,-0.3484
0.023,0.932,0.046,0.2732
0.0,0.868,0.132,0.8762
0.065,0.896,0.039,-0.2732
0.046,0.777,0.177,0.8675
0.0,0.828,0.172,0.4404
0.0,0.959,0.041,0.2144
0.096,0.81,0.095,-0.024
0.154,0.807,0.039,-0.9186
0.119,0.83,0.051,-0.8122
0.033,0.823,0.144,0.9287
0.103,0.811,0.086,-0.0772
0.0,0.936,0.064,0.3919
0.106,0.871,0.023,-0.8126
0.157,0.786,0.057,-0.5859
0.14,0.712,0.148,0.0989
0.068,0.748,0.184,0.6597
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.682,0.318,0.4939
0.104,0.896,0.0,-0.2732
0.147,0.734,0.119,-0.7351
0.164,0.836,0.0,-0.7553
0.0,0.885,0.115,0.7845
0.0,1.0,0.0,0.0
0.048,0.834,0.118,0.5466
0.08,0.92,0.0,-0.8439
0.031,0.896,0.074,0.3892
0.0,0.911,0.089,0.5106
0.0,1.0,0.0,0.0
0.0,0.902,0.098,0.1326
0.0,0.721,0.279,0.9437
0.198,0.678,0.124,-0.3182
0.0,0.862,0.138,0.5859
0.069,0.871,0.061,-0.0552
0.053,0.81,0.137,0.5106
0.287,0.575,0.138,-0.9218
0.246,0.65,0.104,-0.2942
0.0,0.966,0.034,0.2982
0.109,0.821,0.07,-0.4939
0.094,0.86,0.046,-0.4404
0.0,1.0,0.0,0.0
0.205,0.734,0.062,-0.5719
0.0,0.826,0.174,0.7096
0.053,0.866,0.081,0.1779
0.059,0.81,0.132,0.802
0.053,0.743,0.204,0.9402
0.0,0.826,0.174,0.4184
0.036,0.836,0.128,0.7184
0.218,0.705,0.077,-0.7506
0.0,1.0,0.0,0.0
0.0,0.925,0.075,0.4404
0.04,0.764,0.196,0.8979
0.0,0.838,0.162,0.7506
0.252,0.674,0.074,-0.6124
0.091,0.764,0.145,0.3818
0.093,0.793,0.114,0.1927
0.0,0.901,0.099,0.4939
0.0,0.777,0.223,0.7446
0.0,0.92,0.08,0.5859
0.137,0.863,0.0,-0.4802
0.047,0.771,0.182,0.647
0.114,0.886,0.0,-0.2315
0.049,0.951,0.0,-0.0772
0.061,0.881,0.058,-0.681
0.0,0.672,0.328,0.5267
0.0,1.0,0.0,0.0
0.285,0.593,0.121,-0.7009
0.099,0.842,0.059,-0.5998
0.07,0.7,0.23,0.8947
0.041,0.898,0.061,-0.0102
0.0,1.0,0.0,0.0
0.0,0.842,0.158,0.3089
0.0,1.0,0.0,0.0
0.235,0.498,0.267,-0.0258
0.0,0.776,0.224,0.7574
0.0,0.926,0.074,0.5719
0.0,1.0,0.0,0.0
0.055,0.683,0.262,0.8658
0.112,0.799,0.089,0.0772
0.034,0.966,0.0,-0.2732
0.041,0.882,0.077,0.4963
0.132,0.868,0.0,-0.5849
0.239,0.7,0.061,-0.766
0.086,0.753,0.16,0.7845
0.106,0.869,0.025,-0.6808
0.07,0.822,0.108,0.2263
0.041,0.89,0.068,0.3903
0.0,0.914,0.086,0.1531
0.0,1.0,0.0,0.0
0.188,0.715,0.097,-0.6771
0.0,0.95,0.05,0.3597
0.0,0.931,0.069,0.5714
0.102,0.795,0.102,0.0
0.052,0.687,0.261,0.8323
0.052,0.909,0.039,-0.1027
0.069,0.85,0.081,0.2023
0.07,0.84,0.091,0.2944
0.161,0.608,0.231,0.0772
0.116,0.709,0.175,0.25
0.104,0.839,0.057,-0.2732
0.124,0.852,0.024,-0.7506
0.038,0.856,0.106,0.7745
0.207,0.74,0.053,-0.9223
0.0,0.862,0.138,0.1531
0.079,0.921,0.0,-0.34
0.245,0.542,0.214,-0.5314
0.052,0.892,0.056,0.0534
0.27,0.73,0.0,-0.5719
0.0,0.932,0.068,0.34
0.152,0.79,0.058,-0.8074
0.279,0.665,0.056,-0.8118
0.134,0.753,0.113,-0.3716
0.067,0.877,0.056,-0.0772
0.186,0.814,0.0,-0.4939
0.037,0.843,0.12,0.8105
0.075,0.768,0.157,0.3919
0.099,0.901,0.0,-0.296
0.043,0.907,0.05,0.175
0.055,0.78,0.165,0.5859
0.0,1.0,0.0,0.0
0.066,0.934,0.0,-0.296
0.0,1.0,0.0,0.0
0.163,0.837,0.0,-0.5709
0.164,0.769,0.067,-0.4404
0.167,0.833,0.0,-0.3818
0.0,0.806,0.194,0.4767
0.0,0.923,0.077,0.2732
0.0,0.866,0.134,0.5859
0.208,0.753,0.039,-0.765
0.0,1.0,0.0,0.0
0.024,0.911,0.065,0.3612
0.0,0.879,0.121,0.8357
0.0,0.953,0.047,0.3182
0.0,0.867,0.133,0.3952
0.128,0.685,0.187,0.3818
0.056,0.8,0.144,0.4939
0.048,0.952,0.0,-0.0258
0.021,0.927,0.052,0.3818
0.0,1.0,0.0,0.0
0.139,0.72,0.141,-0.2263
0.074,0.831,0.095,-0.0772
0.0,0.909,0.091,0.1531
0.149,0.667,0.184,0.0772
0.072,0.761,0.167,0.34
0.119,0.881,0.0,-0.6144
0.101,0.826,0.073,-0.1531
0.049,0.951,0.0,-0.3626
0.153,0.747,0.099,-0.3034
0.048,0.789,0.163,0.6288
0.149,0.722,0.129,-0.2911
0.082,0.762,0.155,0.802
0.111,0.808,0.081,-0.3596
0.092,0.777,0.132,0.5106
0.132,0.661,0.206,0.3272
0.051,0.885,0.064,0.1027
0.071,0.929,0.0,-0.296
0.184,0.698,0.118,-0.628
0.078,0.922,0.0,-0.4019
0.0,1.0,0.0,0.0
0.046,0.779,0.174,0.6908
0.0,0.765,0.235,0.5106
0.041,0.844,0.116,0.34
0.0,0.636,0.364,0.7906
0.0,1.0,0.0,0.0
0.064,0.795,0.141,0.3612
0.0,0.917,0.083,0.4215
0.059,0.86,0.08,0.1655
0.0,0.886,0.114,0.4019
0.049,0.891,0.06,-0.128
0.077,0.769,0.154,0.6705
0.088,0.585,0.328,0.9118
0.0,0.922,0.078,0.1531
0.065,0.802,0.134,0.7906
0.193,0.807,0.0,-0.3384
0.18,0.82,0.0,-0.296
0.273,0.55,0.176,-0.2225
0.0,1.0,0.0,0.0
0.093,0.833,0.074,-0.3291
0.13,0.669,0.201,0.2263
0.222,0.778,0.0,-0.7717
0.0,0.866,0.134,0.743
0.158,0.767,0.074,-0.5267
0.035,0.897,0.068,0.296
0.119,0.811,0.07,-0.2023
0.136,0.71,0.155,-0.0299
0.122,0.878,0.0,-0.5106
0.0,1.0,0.0,0.0
0.0,0.967,0.033,0.2023
0.152,0.701,0.147,-0.3182
0.0,0.664,0.336,0.9711
0.0,0.909,0.091,0.3359
0.061,0.821,0.119,0.7587
0.085,0.855,0.06,-0.0258
0.192,0.808,0.0,-0.9136
0.0,0.936,0.064,0.3818
0.084,0.89,0.026,-0.5267
0.102,0.794,0.105,0.0258
0.0,0.898,0.102,0.3612
0.189,0.811,0.0,-0.7251
0.186,0.751,0.063,-0.6249
0.058,0.802,0.139,0.408
0.053,0.868,0.079,0.1779
0.0,1.0,0.0,0.0
0.167,0.747,0.085,-0.5574
0.0,1.0,0.0,0.0
0.136,0.77,0.094,-0.249
0.096,0.696,0.208,0.8228
0.045,0.924,0.031,-0.25
0.139,0.861,0.0,-0.4404
0.151,0.849,0.0,-0.6705
0.389,0.526,0.084,-0.7003
0.0,0.938,0.062,0.5106
0.0,1.0,0.0,0.0
0.0,0.798,0.202,0.5106
0.016,0.774,0.211,0.9727
0.062,0.917,0.021,-0.5499
0.0,0.863,0.137,0.5574
0.135,0.799,0.066,-0.4588
0.04,0.901,0.059,0.1531
0.207,0.793,0.0,-0.5267
0.097,0.903,0.0,-0.5739
0.0,1.0,0.0,0.0
0.404,0.596,0.0,-0.7269
0.059,0.941,0.0,-0.4215
0.075,0.816,0.11,0.1531
0.133,0.762,0.105,-0.3361
0.0,0.839,0.161,0.8553
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.189,0.771,0.04,-0.7198
0.165,0.791,0.043,-0.866
0.073,0.756,0.171,0.8867
0.072,0.928,0.0,-0.4215
0.066,0.732,0.202,0.5994
0.0,0.862,0.138,0.1531
0.0,0.831,0.169,0.8126
0.0,1.0,0.0,0.0
0.0,0.913,0.087,0.8013
0.042,0.861,0.098,0.631
0.0,1.0,0.0,0.0
0.044,0.758,0.198,0.8225
0.421,0.526,0.053,-0.8779
0.153,0.803,0.044,-0.8828
0.039,0.888,0.073,0.2247
0.034,0.846,0.12,0.8402
0.167,0.833,0.0,-0.5574
0.0,0.916,0.084,0.3804
0.034,0.913,0.052,0.0232
0.044,0.86,0.097,0.128
0.033,0.8,0.167,0.872
0.018,0.903,0.078,0.9227
0.0,0.914,0.086,0.5413
0.133,0.725,0.142,-0.4019
0.065,0.831,0.104,0.0772
0.086,0.788,0.126,0.2723
0.077,0.853,0.07,-0.0772
0.057,0.877,0.066,-0.1889
0.104,0.87,0.026,-0.5909
0.0,0.909,0.091,0.5267
0.0,0.804,0.196,0.9716
0.087,0.752,0.16,0.1179
0.0,1.0,0.0,0.0
0.205,0.749,0.046,-0.7579
0.0,1.0,0.0,0.0
0.055,0.856,0.088,0.5574
0.0,0.682,0.318,0.7184
0.186,0.682,0.132,-0.34
0.0,0.941,0.059,0.4215
0.172,0.664,0.165,-0.0772
0.0,0.938,0.062,0.5106
0.052,0.75,0.198,0.8883
0.086,0.843,0.071,-0.1779
0.135,0.801,0.063,-0.5927
0.035,0.877,0.088,0.5475
0.0,1.0,0.0,0.0
0.0,0.92,0.08,0.3804
0.0,1.0,0.0,0.0
0.0,0.718,0.282,0.6249
0.0,0.924,0.076,0.7717
0.051,0.878,0.071,0.4767
0.0,0.917,0.083,0.5719
0.0,0.898,0.102,0.5994
0.086,0.857,0.057,-0.2023
0.0,0.928,0.072,0.8988
0.128,0.728,0.144,0.2023
0.021,0.936,0.043,0.3348
0.244,0.602,0.154,-0.0885
0.127,0.797,0.076,-0.1027
0.167,0.833,0.0,-0.8957
0.072,0.862,0.066,-0.0772
0.0,0.838,0.162,0.6597
0.127,0.694,0.18,0.0772
0.154,0.783,0.064,-0.8077
0.077,0.742,0.182,0.34
0.105,0.747,0.148,0.34
0.091,0.784,0.125,0.5373
0.078,0.85,0.071,-0.0516
0.049,0.896,0.055,-0.3914
0.058,0.825,0.116,0.5892
0.0,1.0,0.0,0.0
0.071,0.78,0.149,0.5093
0.0,0.8,0.2,0.8591
0.071,0.839,0.09,0.664
0.182,0.696,0.121,-0.7269
0.099,0.807,0.094,-0.34
0.0,0.909,0.091,0.1531
0.145,0.855,0.0,-0.296
0.08,0.697,0.223,0.9676
0.037,0.921,0.042,0.1609
0.189,0.771,0.04,-0.7198
0.138,0.826,0.036,-0.6174
0.069,0.825,0.106,0.0258
0.052,0.928,0.02,-0.5994
0.0,1.0,0.0,0.0
0.157,0.843,0.0,-0.6808
0.052,0.908,0.041,-0.1477
0.0,1.0,0.0,0.0
0.084,0.916,0.0,-0.296
0.0,0.87,0.13,0.3818
0.0,0.881,0.119,0.4019
0.103,0.667,0.23,0.743
0.0,0.731,0.269,0.7184
0.042,0.865,0.093,0.3818
0.0,0.92,0.08,0.6124
0.063,0.852,0.085,0.1548
0.108,0.774,0.119,0.5274
0.186,0.689,0.125,-0.34
0.159,0.841,0.0,-0.6124
0.0,1.0,0.0,0.0
0.0,0.864,0.136,0.5267
0.064,0.842,0.094,0.4489
0.128,0.872,0.0,-0.4215
0.0,0.961,0.039,0.3612
0.143,0.606,0.251,0.7901
0.0,1.0,0.0,0.0
0.0,0.883,0.117,0.9253
0.029,0.887,0.084,0.504
0.0,0.882,0.118,0.1531
0.0,1.0,0.0,0.0
0.0,0.945,0.055,0.34
0.101,0.549,0.35,0.7096
0.244,0.667,0.089,-0.765
0.099,0.766,0.135,-0.0516
0.0,0.879,0.121,0.3544
0.127,0.873,0.0,-0.5423
0.086,0.838,0.075,-0.2263
0.141,0.799,0.06,-0.5346
0.081,0.851,0.068,-0.0772
0.0,0.933,0.067,0.3818
0.13,0.77,0.1,-0.318
0.039,0.831,0.13,0.5267
0.061,0.771,0.169,0.7096
0.245,0.697,0.058,-0.8635
0.078,0.814,0.108,0.2247
0.19,0.724,0.086,-0.4588
0.0,0.94,0.06,0.2732
0.045,0.955,0.0,-0.3612
0.0,0.819,0.181,0.6249
0.049,0.822,0.129,0.7712
0.0,1.0,0.0,0.0
0.084,0.88,0.036,-0.6
0.0,0.719,0.281,0.5106
0.086,0.821,0.093,0.0516
0.097,0.755,0.147,0.1027
0.0,1.0,0.0,0.0
0.124,0.786,0.09,-0.743
0.185,0.711,0.104,-0.5147
0.317,0.646,0.037,-0.9627
0.0,0.814,0.186,0.9041
0.033,0.851,0.116,0.8484
0.092,0.836,0.072,-0.1779
0.0,0.901,0.099,0.705
0.0,0.891,0.109,0.5267
0.09,0.824,0.086,-0.128
0.057,0.769,0.174,0.4404
0.187,0.718,0.095,-0.5574
0.174,0.792,0.034,-0.9828
0.036,0.964,0.0,-0.34
0.0,1.0,0.0,0.0
0.121,0.802,0.077,-0.6497
0.0,0.786,0.214,0.5994
0.106,0.732,0.162,0.1406
0.095,0.797,0.108,0.63
0.059,0.784,0.157,0.5423
0.0,0.918,0.082,0.34
0.065,0.874,0.061,-0.0516
0.14,0.766,0.094,-0.4404
0.231,0.769,0.0,-0.5994
0.0,0.787,0.213,0.802
0.0,0.777,0.223,0.5574
0.0,0.714,0.286,0.7506
0.132,0.868,0.0,-0.5423
0.09,0.882,0.028,-0.6435
0.08,0.836,0.084,0.1263
0.07,0.856,0.075,0.0516
0.027,0.746,0.227,0.9438
0.0,1.0,0.0,0.0
0.154,0.812,0.034,-0.9477
0.0,1.0,0.0,0.0
0.0,0.858,0.142,0.4201
0.0,0.726,0.274,0.6597
0.056,0.944,0.0,-0.1531
0.0,0.93,0.07,0.5023
0.059,0.941,0.0,-0.3182
0.17,0.746,0.083,-0.7918
0.02,0.949,0.031,0.228
0.225,0.664,0.111,-0.6461
0.084,0.798,0.118,0.0258
0.0,0.935,0.065,0.2732
0.0,0.92,0.08,0.3818
0.088,0.889,0.023,-0.6187
0.016,0.924,0.06,0.6124
0.0,0.959,0.041,0.3506
0.0,1.0,0.0,0.0
0.0,0.894,0.106,0.743
0.0,0.826,0.174,0.8591
0.0,0.894,0.106,0.296
0.0,0.863,0.137,0.5574
0.227,0.728,0.046,-0.8658
0.104,0.808,0.088,-0.1027
0.063,0.783,0.154,0.5574
0.194,0.754,0.052,-0.765
0.103,0.751,0.146,0.3818
0.0,0.688,0.312,0.6124
0.16,0.719,0.121,-0.5267
0.094,0.772,0.134,0.5423
0.18,0.62,0.2,-0.1779
0.076,0.924,0.0,-0.2815
0.042,0.883,0.075,0.1779
0.163,0.739,0.097,-0.4497
0.345,0.622,0.033,-0.9723
0.516,0.382,0.102,-0.8176
0.0,0.921,0.079,0.3919
0.217,0.407,0.375,0.5414
0.109,0.757,0.134,0.2732
0.063,0.73,0.207,0.6908
0.021,0.789,0.191,0.7469
0.109,0.851,0.04,-0.6124
0.221,0.779,0.0,-0.5667
0.0,1.0,0.0,0.0
0.0,0.885,0.115,0.0772
0.451,0.549,0.0,-0.6249
0.131,0.839,0.03,-0.6449
0.0,0.836,0.164,0.6248
0.078,0.823,0.099,0.1813
0.197,0.636,0.167,-0.34
0.0,0.87,0.13,0.6592
0.5,0.5,0.0,-0.6124
0.022,0.956,0.022,0.0211
0.11,0.572,0.318,0.8591
0.056,0.883,0.061,0.046
0.073,0.927,0.0,-0.3818
0.065,0.84,0.095,0.296
0.05,0.812,0.138,0.7003
0.07,0.93,0.0,-0.3089
0.107,0.893,0.0,-0.6597
0.0,0.698,0.302,0.9437
0.108,0.892,0.0,-0.3182
0.0,1.0,0.0,0.0
0.058,0.809,0.133,0.9734
0.0,0.874,0.126,0.4927
0.125,0.724,0.151,-0.0516
0.0,1.0,0.0,0.0
0.048,0.857,0.095,0.3612
0.0,0.892,0.108,0.5574
0.039,0.961,0.0,-0.296
0.156,0.82,0.024,-0.836
0.183,0.722,0.095,-0.3182
0.0,0.615,0.385,0.8885
0.0,1.0,0.0,0.0
0.0,0.835,0.165,0.6003
0.0,0.865,0.135,0.6597
0.0,0.878,0.122,0.7845
0.066,0.797,0.137,0.3818
0.138,0.736,0.127,-0.2163
0.0,0.804,0.196,0.9403
0.115,0.822,0.063,-0.5692
0.039,0.728,0.233,0.9854
0.0,0.833,0.167,0.3412
0.0,0.882,0.118,0.1531
0.0,0.932,0.068,0.1531
0.08,0.802,0.117,0.7652
0.048,0.902,0.05,0.0258
0.0,1.0,0.0,0.0
0.0,0.932,0.068,0.5106
0.052,0.948,0.0,-0.296
0.047,0.91,0.042,-0.2168
0.021,0.833,0.145,0.93
0.052,0.66,0.288,0.7778
0.0,0.781,0.219,0.7783
0.0,0.865,0.135,0.2584
0.021,0.875,0.104,0.7579
0.0,0.968,0.032,0.1154
0.042,0.805,0.153,0.7717
0.0,0.914,0.086,0.1531
0.078,0.836,0.087,-0.1027
0.0,0.947,0.053,0.2263
0.208,0.655,0.137,-0.296
0.021,0.747,0.233,0.9623
0.113,0.781,0.106,-0.1742
0.353,0.647,0.0,-0.8481
0.077,0.887,0.037,-0.3204
0.0,0.765,0.235,0.96
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.082,0.82,0.098,-0.0865
0.175,0.73,0.095,-0.2732
0.268,0.68,0.052,-0.7506
0.073,0.775,0.152,0.3369
0.094,0.773,0.133,0.2023
0.059,0.84,0.101,0.0
0.129,0.706,0.165,0.1531
0.0,0.934,0.066,0.5106
0.022,0.978,0.0,-0.0772
0.228,0.772,0.0,-0.7269
0.148,0.852,0.0,-0.611
0.0,0.897,0.103,0.1531
0.0,1.0,0.0,0.0
0.144,0.796,0.06,-0.4215
0.091,0.909,0.0,-0.296
0.234,0.62,0.146,-0.7293
0.043,0.928,0.029,0.0201
0.153,0.73,0.117,-0.128
0.0,0.857,0.143,0.4588
0.0,0.929,0.071,0.4588
0.148,0.757,0.096,-0.6597
0.08,0.777,0.143,0.6808
0.026,0.752,0.222,0.9666
0.051,0.864,0.085,0.5836
0.372,0.628,0.0,-0.8074
0.035,0.915,0.05,0.0
0.0,0.839,0.161,0.5849
0.149,0.752,0.099,-0.5763
0.0,0.797,0.203,0.8261
0.0,0.858,0.142,0.7003
0.076,0.824,0.1,0.25
0.0,0.806,0.194,0.93
0.295,0.705,0.0,-0.6808
0.117,0.767,0.115,-0.4767
0.19,0.708,0.102,-0.3031
0.086,0.889,0.025,-0.6705
0.049,0.539,0.412,0.9633
0.117,0.671,0.212,0.8126
0.25,0.579,0.171,-0.34
0.029,0.875,0.097,0.5627
0.116,0.833,0.051,-0.4215
0.071,0.839,0.091,0.5129
0.06,0.873,0.067,0.0772
0.027,0.931,0.042,0.3818
0.0,0.909,0.091,0.4005
0.112,0.888,0.0,-0.2235
0.067,0.695,0.238,0.8934
0.074,0.793,0.133,0.8948
0.217,0.666,0.117,-0.7884
0.065,0.813,0.122,0.6124
0.117,0.803,0.08,-0.3536
0.086,0.817,0.098,-0.3737
0.0,0.842,0.158,0.946
0.126,0.835,0.038,-0.5719
0.046,0.765,0.188,0.9682
0.157,0.637,0.206,0.25
0.0,0.911,0.089,0.5423
0.129,0.871,0.0,-0.508
0.134,0.816,0.05,-0.8674
0.074,0.585,0.341,0.8204
0.0,0.875,0.125,0.6808
0.057,0.866,0.077,0.2263
0.0,0.905,0.095,0.3291
0.0,0.705,0.295,0.5574
0.141,0.769,0.09,-0.9516
0.188,0.61,0.202,-0.1779
0.046,0.752,0.202,0.705
0.0,0.858,0.142,0.5402
0.0,0.816,0.184,0.3818
0.151,0.778,0.072,-0.5023
0.032,0.914,0.054,0.4939
0.122,0.805,0.073,-0.716
0.028,0.725,0.247,0.9349
0.178,0.69,0.132,-0.6494
0.037,0.758,0.205,0.9295
0.025,0.788,0.188,0.9468
0.116,0.8,0.084,-0.2263
0.048,0.773,0.179,0.5975
0.0,0.931,0.069,0.5719
0.108,0.788,0.103,-0.3425
0.0,1.0,0.0,0.0
0.0,0.935,0.065,0.1531
0.0,1.0,0.0,0.0
0.0,0.971,0.029,0.0772
0.098,0.849,0.053,-0.34
0.412,0.455,0.133,-0.5448
0.043,0.74,0.217,0.878
0.103,0.846,0.05,-0.4019
0.139,0.861,0.0,-0.4019
0.16,0.741,0.099,-0.3612
0.169,0.831,0.0,-0.7717
0.04,0.914,0.046,-0.1027
0.103,0.897,0.0,-0.4588
0.059,0.811,0.131,0.4939
0.046,0.777,0.177,0.8675
0.0,1.0,0.0,0.0
0.136,0.761,0.104,-0.2937
0.0,0.933,0.067,0.4215
0.15,0.78,0.07,-0.4856
0.0,0.84,0.16,0.2732
0.146,0.719,0.135,-0.3612
0.062,0.689,0.248,0.6593
0.24,0.664,0.096,-0.743
0.254,0.746,0.0,-0.9231
0.0,1.0,0.0,0.0
0.06,0.857,0.083,0.2023
0.313,0.638,0.049,-0.8271
0.048,0.952,0.0,-0.2846
0.169,0.735,0.096,-0.8779
0.0,1.0,0.0,0.0
0.266,0.682,0.052,-0.8126
0.069,0.811,0.12,0.4215
0.158,0.759,0.083,-0.7747
0.123,0.877,0.0,-0.2732
0.08,0.845,0.075,-0.2944
0.145,0.816,0.039,-0.5719
0.186,0.754,0.06,-0.7367
0.128,0.737,0.135,-0.1027
0.048,0.952,0.0,-0.296
0.054,0.871,0.074,-0.0258
0.03,0.931,0.039,0.1306
